Plot_Type;Plant_Code;Plot_Code;Vegetation_Type;Chimp_Tree_Species;Chimp_Used_Tree;Tree_Height;DBH;DBH_Tree_class70;T_L_R_H;Species_Code;Species;Family;Prefered_Food;Fallback_Food;PreferredAndFallback;NAT
Systematic;PSN14328;P536;YSF;No;No;5.00;18.79;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14333;P536;YSF;No;No;17.00;28.34;[20-30[;Tree;Esp_100;Desplatsia dewevrei;Tiliaceae;0;0;0;1
Systematic;PSN14339;P482;YSF;No;No;7.00;12.17;[10-20[;Tree;Esp_300;Rothmannia coriacea;Rubiaceae;0;0;0;1
Systematic;PSN14356;P482;YSF;No;No;32.00;22.74;[20-30[;Tree;Esp_365;Uapaca sp;Euphorbiaceae;0;1;1;1
Systematic;PSN14357;P482;YSF;No;No;30.00;21.15;[20-30[;Tree;Esp_147;Gambeya boukokoensis;Sapotaceae;0;0;0;1
Systematic;PSN14361;P482;YSF;No;No;44.00;53.50;[50-60[;Tree;Esp_119;Drypetes gossweileri;Euphorbiaceae;0;0;0;1
Systematic;PSN14364;P482;YSF;Yes;No;11.00;16.94;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Systematic;PSN14365;P482;YSF;No;No;22.00;15.35;[10-20[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Systematic;PSN14366;P482;YSF;No;No;20.00;17.68;[10-20[;Tree;Esp_365;Uapaca sp;Euphorbiaceae;0;1;1;1
Systematic;PSN14367;P482;YSF;No;No;12.00;14.78;[10-20[;Tree;Esp_079;Cola arcuata;Sterculiaceae;0;0;0;1
Systematic;PSN14368;P482;YSF;Yes;No;49.00;65.61;[60-70[;Tree;Esp_362;Uapaca acuminata;Euphorbiaceae;0;1;1;1
Systematic;PSN14371;P482;YSF;Yes;No;10.00;15.35;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN14373;P482;YSF;Yes;No;9.00;17.39;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN14374;P482;YSF;Yes;No;23.00;22.01;[20-30[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Systematic;PSN14375;P482;YSF;Yes;No;17.00;26.21;[20-30[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN14382;P482;YSF;No;No;27.00;16.53;[10-20[;Tree;Esp_150;Garcinia punctata;Clusiaceae;0;0;0;1
Systematic;PSN14383;P482;YSF;No;No;49.00;61.78;[60-70[;Tree;Esp_317;Staudtia kamerunensis;Myristicaceae;0;0;0;1
Systematic;PSN14389;P482;YSF;No;No;9.00;21.15;[20-30[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14390;P482;YSF;No;No;10.00;12.17;[10-20[;Tree;Esp_095;Dacryodes buettneri;Burseraceae;0;0;0;1
Systematic;PSN14392;P482;YSF;Yes;No;21.00;19.84;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN14393;P482;YSF;No;No;9.00;16.75;[10-20[;Tree;Esp_150;Garcinia punctata;Clusiaceae;0;0;0;1
Systematic;PSN14398;P450;YSF;Yes;No;50.00;97.45;[70-more[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN14399;P450;YSF;No;No;49.00;65.29;[60-70[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN14400;P450;YSF;No;No;39.00;37.26;[30-40[;Tree;Esp_124;Enantia chlorantha;Annonaceae;1;0;1;1
Systematic;PSN14401;P450;YSF;No;No;10.00;14.20;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14402;P450;YSF;No;No;11.00;16.53;[10-20[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Systematic;PSN14405;P450;YSF;No;No;9.00;24.30;[20-30[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Systematic;PSN14412;P450;YSF;No;No;20.00;17.07;[10-20[;Tree;Esp_112;Diospyros crassifolia;Ebenaceae;0;0;0;1
Systematic;PSN14413;P450;YSF;No;No;14.00;30.13;[30-40[;Tree;Esp_242;Myrianthus arboreus;Urticaceae;0;1;1;1
Systematic;PSN14414;P450;YSF;No;No;10.00;17.33;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14419;P450;YSF;No;No;20.00;28.09;[20-30[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14422;P450;YSF;No;No;19.00;17.96;[10-20[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14423;P450;YSF;Yes;No;30.00;19.11;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN14425;P450;YSF;No;No;10.00;17.39;[10-20[;Tree;Esp_101;Desplatsia subericarpa;Tiliaceae;0;0;0;1
Systematic;PSN14430;P450;YSF;No;No;32.00;36.94;[30-40[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14437;P450;YSF;Yes;No;23.00;32.48;[30-40[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN14438;P450;YSF;No;No;20.00;36.62;[30-40[;Tree;Esp_025;Alstonia boonei;Apocynaceae;0;0;0;1
Systematic;PSN14441;P450;YSF;No;No;13.00;24.62;[20-30[;Tree;Esp_255;Oncoba crepiniana;Flacourtiaceae;0;0;0;1
Systematic;PSN14444;P450;YSF;No;No;11.00;12.45;[10-20[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Systematic;PSN14447;P450;YSF;No;No;9.00;14.43;[10-20[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Systematic;PSN14450;P450;YSF;No;No;9.00;12.61;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14455;P418;OSF;Yes;No;10.00;14.78;[10-20[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Systematic;PSN14458;P418;OSF;No;No;20.00;18.22;[10-20[;Tree;Esp_255;Oncoba crepiniana;Flacourtiaceae;0;0;0;1
Systematic;PSN14463;P418;OSF;No;No;31.00;36.31;[30-40[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14468;P418;OSF;No;No;22.00;27.23;[20-30[;Tree;Esp_063;Celtis tessmannii;Ulmaceae;1;0;1;1
Systematic;PSN14470;P418;OSF;Yes;No;26.00;32.80;[30-40[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN14473;P418;OSF;Yes;No;20.00;19.59;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN14477;P418;OSF;Yes;No;19.00;29.24;[20-30[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN14478;P418;OSF;No;No;28.00;20.57;[20-30[;Tree;Esp_059;Carapa procera;Meliaceae;0;0;0;1
Systematic;PSN14482;P418;OSF;No;No;50.00;65.61;[60-70[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Systematic;PSN14487;P418;OSF;No;No;29.00;52.55;[50-60[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Systematic;PSN14488;P418;OSF;Yes;No;14.00;33.12;[30-40[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN14491;P418;OSF;No;No;19.00;14.78;[10-20[;Tree;Esp_134;Erythrophleum suaveolens;Caesalpiniaceae;0;0;0;1
Systematic;PSN14492;P418;OSF;No;No;36.00;27.80;[20-30[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN14493;P418;OSF;No;No;13.00;15.35;[10-20[;Tree;Esp_058;Canarium wenzelii;Burseraceae;0;0;0;1
Systematic;PSN14496;P418;OSF;No;No;30.00;30.70;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN14497;P418;OSF;No;No;24.00;30.99;[30-40[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN14556;P451;SW;Yes;No;40.00;23.47;[20-30[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN14557;P451;SW;No;No;47.00;64.65;[60-70[;Tree;Esp_025;Alstonia boonei;Apocynaceae;0;0;0;1
Systematic;PSN14559;P451;SW;Yes;No;20.00;50.96;[50-60[;Tree;Esp_366;Uapaca vanhoutei;Euphorbiaceae;0;1;1;1
Systematic;PSN14562;P451;SW;No;No;10.00;14.78;[10-20[;Tree;Esp_198;Lasiodiscus marmoratus;Rhamnaceae;0;0;0;1
Systematic;PSN14565;P451;SW;No;No;8.00;11.02;[10-20[;Tree;Esp_100;Desplatsia dewevrei;Tiliaceae;0;0;0;1
Systematic;PSN14566;P451;SW;No;No;22.00;17.07;[10-20[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN14570;P483;OSF;No;No;23.00;23.31;[20-30[;Tree;Esp_365;Uapaca sp;Euphorbiaceae;0;1;1;1
Systematic;PSN14574;P483;OSF;Yes;No;35.00;16.94;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN14576;P483;OSF;No;No;50.00;74.84;[70-more[;Tree;Esp_058;Canarium wenzelii;Burseraceae;0;0;0;1
Systematic;PSN14577;P483;OSF;No;No;45.00;70.06;[70-more[;Tree;Esp_066;Chrysophyllum lacourtianum;Sapotaceae;1;0;1;1
Systematic;PSN14584;P483;OSF;Yes;No;10.00;10.57;[10-20[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Systematic;PSN14585;P483;OSF;Yes;No;14.00;10.86;[10-20[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Systematic;PSN14586;P483;OSF;Yes;No;23.00;11.27;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN14587;P483;OSF;No;No;34.00;37.90;[30-40[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14591;P483;OSF;No;No;5.00;11.85;[10-20[;Tree;Esp_298;Rinorea longifolia;Violaceae;0;0;0;1
Systematic;PSN14592;P483;OSF;Yes;No;28.00;22.29;[20-30[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Systematic;PSN14596;P483;OSF;No;No;43.00;63.38;[60-70[;Tree;Esp_118;Draceana sp;Draceanaceae;0;0;0;1
Systematic;PSN14597;P483;OSF;No;No;12.00;13.19;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14599;P483;OSF;No;No;33.00;25.19;[20-30[;Tree;Esp_356;Trichilia sp;Meliaceae;0;0;0;1
Systematic;PSN14603;P483;OSF;Yes;No;20.00;17.68;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN14604;P483;OSF;Yes;No;50.00;97.45;[70-more[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN14605;P483;OSF;Yes;No;6.00;18.25;[10-20[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Systematic;PSN14610;P483;OSF;Yes;No;29.00;16.62;[10-20[;Tree;Esp_267;Pausinystalia lane-poolei;Rubiaceae;0;0;0;1
Systematic;PSN14611;P483;OSF;No;No;24.00;25.19;[20-30[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN14612;P483;OSF;Yes;No;16.00;21.15;[20-30[;Tree;Esp_031;Anthonotha macrophylla;Caesalpiniaceae;0;0;0;1
Systematic;PSN14622;P747;YSF;No;No;6.00;20.13;[20-30[;Tree;Esp_255;Oncoba crepiniana;Flacourtiaceae;0;0;0;1
Systematic;PSN14625;P747;YSF;Yes;No;10.00;12.45;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Systematic;PSN14627;P747;YSF;No;No;8.00;12.74;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN14631;P747;YSF;No;No;39.00;36.62;[30-40[;Tree;Esp_090;Croton longiracemosus;Euphorbiaceae;0;0;0;1
Systematic;PSN14632;P747;YSF;No;No;49.00;92.36;[70-more[;Tree;Esp_116;Distemonanthus benthamianus;Caesalpiniaceae;0;0;0;1
Systematic;PSN14633;P747;YSF;Yes;No;15.00;28.38;[20-30[;Tree;Esp_031;Anthonotha macrophylla;Caesalpiniaceae;0;0;0;1
Systematic;PSN14637;P747;YSF;No;No;9.00;32.48;[30-40[;Tree;Esp_242;Myrianthus arboreus;Urticaceae;0;1;1;1
Systematic;PSN14642;P747;YSF;No;No;20.00;23.76;[20-30[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN14644;P747;YSF;Yes;No;21.00;20.86;[20-30[;Tree;Esp_327;Strombosiopsis tetranda;Olacaceae;0;0;0;1
Systematic;PSN14646;P747;YSF;No;No;32.00;39.81;[30-40[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14648;P747;YSF;No;No;7.00;14.78;[10-20[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN14649;P747;YSF;Yes;No;8.00;12.45;[10-20[;Tree;Esp_031;Anthonotha macrophylla;Caesalpiniaceae;0;0;0;1
Systematic;PSN14653;P747;YSF;No;No;6.00;24.05;[20-30[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14655;P747;YSF;No;No;5.00;19.11;[10-20[;Tree;Esp_255;Oncoba crepiniana;Flacourtiaceae;0;0;0;1
Systematic;PSN14657;P746;SW;No;No;13.00;10.57;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN14660;P746;SW;Yes;No;17.00;42.36;[40-50[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Systematic;PSN14662;P746;SW;No;No;32.00;46.50;[40-50[;Tree;Esp_246;Neoboutonia glabuscens;Euphorbiaceae;0;0;0;1
Systematic;PSN14665;P746;SW;No;No;20.00;18.34;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN14667;P746;SW;No;No;24.00;20.86;[20-30[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN14669;P746;SW;No;No;5.00;11.02;[10-20[;Tree;Esp_198;Lasiodiscus marmoratus;Rhamnaceae;0;0;0;1
Systematic;PSN14678;P746;SW;No;No;25.00;99.36;[70-more[;Tree;Esp_264;Parkia bicolor;Mimosaceae;0;0;0;1
Systematic;PSN14680;P746;SW;Yes;No;28.00;24.59;[20-30[;Tree;Esp_031;Anthonotha macrophylla;Caesalpiniaceae;0;0;0;1
Systematic;PSN14682;P745;RIP;Yes;No;8.00;10.29;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Systematic;PSN14683;P745;RIP;No;No;5.00;14.49;[10-20[;Tree;Esp_216;Maesobotrya klaineana;Euphorbiaceae;0;0;0;1
Systematic;PSN14684;P745;RIP;No;No;5.00;13.47;[10-20[;Tree;Esp_297;Rinorea dentata;Violaceae;0;0;0;1
Systematic;PSN14690;P745;RIP;No;No;9.00;13.44;[10-20[;Tree;Esp_158;Guarea thompsonii;Meliaceae;0;0;0;1
Systematic;PSN14693;P745;RIP;No;No;32.00;26.94;[20-30[;Tree;Esp_059;Carapa procera;Meliaceae;0;0;0;1
Systematic;PSN14694;P745;RIP;No;No;10.00;14.49;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN14700;P745;RIP;No;No;39.00;28.66;[20-30[;Tree;Esp_078;Coelocaryon preussii;Myristicaceae;0;0;0;1
Systematic;PSN14701;P745;RIP;No;No;16.00;23.38;[20-30[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14702;P745;RIP;No;No;5.00;13.47;[10-20[;Tree;Esp_255;Oncoba crepiniana;Flacourtiaceae;0;0;0;1
Systematic;PSN14703;P745;RIP;Yes;No;7.00;16.37;[10-20[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Systematic;PSN14706;P745;RIP;Yes;No;8.00;13.47;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN14710;P745;RIP;No;No;20.00;20.70;[20-30[;Tree;Esp_214;Macaranga spinosa;Euphorbiaceae;0;0;0;1
Systematic;PSN14711;P745;RIP;No;No;22.00;17.68;[10-20[;Tree;Esp_364;Uapaca paludosa;Euphorbiaceae;0;1;1;1
Systematic;PSN14718;P745;RIP;No;No;30.00;45.54;[40-50[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14721;P745;RIP;No;No;10.00;15.92;[10-20[;Tree;Esp_198;Lasiodiscus marmoratus;Rhamnaceae;0;0;0;1
Systematic;PSN14722;P745;RIP;No;No;9.00;11.59;[10-20[;Tree;Esp_297;Rinorea dentata;Violaceae;0;0;0;1
Systematic;PSN14755;P769;YSF;No;No;34.00;31.53;[30-40[;Tree;Esp_287;Pterocarpus soyauxii;Fabaceae;0;0;0;1
Systematic;PSN14756;P769;YSF;No;No;10.00;15.67;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14757;P769;YSF;Yes;No;8.00;17.96;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN14758;P769;YSF;No;No;4.00;13.76;[10-20[;Tree;Esp_318;Sterculia tragacantha;Sterculiaceae;0;0;0;1
Systematic;PSN14760;P769;YSF;No;No;4.00;11.59;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14763;P769;YSF;No;No;7.00;19.11;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14766;P769;YSF;No;No;10.00;18.25;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14767;P769;YSF;No;No;11.00;14.20;[10-20[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN14769;P769;YSF;No;No;6.00;11.31;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14770;P769;YSF;No;No;12.00;21.72;[20-30[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14772;P769;YSF;No;No;13.00;16.66;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14774;P769;YSF;No;No;11.00;15.80;[10-20[;Tree;Esp_079;Cola arcuata;Sterculiaceae;0;0;0;1
Systematic;PSN14775;P769;YSF;No;No;12.00;23.03;[20-30[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14777;P769;YSF;No;No;9.00;11.88;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14778;P769;YSF;No;No;12.00;14.49;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14779;P769;YSF;No;No;13.00;18.82;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14780;P770;YSF;No;No;5.00;16.37;[10-20[;Tree;Esp_255;Oncoba crepiniana;Flacourtiaceae;0;0;0;1
Systematic;PSN14786;P770;YSF;No;No;7.00;19.84;[10-20[;Tree;Esp_101;Desplatsia subericarpa;Tiliaceae;0;0;0;1
Systematic;PSN14790;P770;YSF;No;No;6.00;10.38;[10-20[;Tree;Esp_124;Enantia chlorantha;Annonaceae;1;0;1;1
Systematic;PSN14791;P770;YSF;No;No;5.00;13.76;[10-20[;Tree;Esp_121;Duboscia macrocarpa;Tiliaceae;0;0;0;1
Systematic;PSN14793;P770;YSF;No;No;6.00;20.26;[20-30[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14795;P770;YSF;No;No;7.00;13.47;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14797;P770;YSF;No;No;4.00;11.27;[10-20[;Tree;Esp_055;Caloncoba sp;Flacourtiaceae;0;0;0;1
Systematic;PSN14799;P770;YSF;No;No;50.00;49.36;[40-50[;Tree;Esp_378;Xylopia hypolampra;Annonaceae;0;0;0;1
Systematic;PSN14800;P770;YSF;No;No;5.00;29.81;[20-30[;Tree;Esp_101;Desplatsia subericarpa;Tiliaceae;0;0;0;1
Systematic;PSN14806;P770;YSF;No;No;3.50;16.37;[10-20[;Tree;Esp_124;Enantia chlorantha;Annonaceae;1;0;1;1
Systematic;PSN14807;P770;YSF;No;No;6.00;20.29;[20-30[;Tree;Esp_055;Caloncoba sp;Flacourtiaceae;0;0;0;1
Systematic;PSN14808;P770;YSF;No;No;49.00;103.50;[70-more[;Tree;Esp_025;Alstonia boonei;Apocynaceae;0;0;0;1
Systematic;PSN14812;P516;OSF;No;No;6.00;12.17;[10-20[;Tree;Esp_298;Rinorea longifolia;Violaceae;0;0;0;1
Systematic;PSN14815;P516;OSF;Yes;No;24.00;23.44;[20-30[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN14816;P516;OSF;Yes;No;10.00;12.74;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN14821;P516;OSF;No;No;35.00;70.70;[70-more[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14823;P516;OSF;Yes;No;32.00;16.37;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN14825;P516;OSF;No;No;11.00;11.59;[10-20[;Tree;Esp_365;Uapaca sp;Euphorbiaceae;0;1;1;1
Systematic;PSN14828;P516;OSF;No;No;5.00;16.37;[10-20[;Tree;Esp_298;Rinorea longifolia;Violaceae;0;0;0;1
Systematic;PSN14829;P516;OSF;No;No;30.00;29.40;[20-30[;Tree;Esp_262;Panda oleosa;Pandaceae;0;0;0;1
Systematic;PSN14830;P516;OSF;No;No;6.00;11.31;[10-20[;Tree;Esp_357;Trichoscypha abut;Anacardiaceae;0;0;0;1
Systematic;PSN14831;P516;OSF;No;No;6.00;11.02;[10-20[;Tree;Esp_298;Rinorea longifolia;Violaceae;0;0;0;1
Systematic;PSN14832;P516;OSF;No;No;40.00;38.85;[30-40[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Systematic;PSN14833;P516;OSF;Yes;No;44.00;45.54;[40-50[;Tree;Esp_362;Uapaca acuminata;Euphorbiaceae;0;1;1;1
Systematic;PSN14834;P516;OSF;No;No;28.00;32.48;[30-40[;Tree;Esp_356;Trichilia sp;Meliaceae;0;0;0;1
Systematic;PSN14835;P516;OSF;No;No;6.00;11.59;[10-20[;Tree;Esp_298;Rinorea longifolia;Violaceae;0;0;0;1
Systematic;PSN14836;P516;OSF;No;No;14.00;10.99;[10-20[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14839;P516;OSF;No;No;7.00;12.74;[10-20[;Tree;Esp_298;Rinorea longifolia;Violaceae;0;0;0;1
Systematic;PSN14840;P516;OSF;No;No;35.00;24.33;[20-30[;Tree;Esp_059;Carapa procera;Meliaceae;0;0;0;1
Systematic;PSN14843;P516;OSF;No;No;29.00;32.80;[30-40[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14844;P516;OSF;No;No;6.00;11.31;[10-20[;Tree;Esp_298;Rinorea longifolia;Violaceae;0;0;0;1
Systematic;PSN14845;P516;OSF;Yes;No;8.00;27.52;[20-30[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN14848;P515;YSF;No;No;50.00;103.19;[70-more[;Tree;Esp_025;Alstonia boonei;Apocynaceae;0;0;0;1
Systematic;PSN14852;P515;YSF;No;No;48.00;53.82;[50-60[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN14853;P515;YSF;No;No;14.00;29.40;[20-30[;Tree;Esp_373;Vitex grandifolia;Lamiaceae;0;0;0;1
Systematic;PSN14859;P515;YSF;No;No;5.00;13.19;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14860;P515;YSF;No;No;17.00;16.66;[10-20[;Tree;Esp_281;Pseudospondias microcarpa;Anacardiaceae;0;0;0;1
Systematic;PSN14862;P515;YSF;No;No;40.00;29.11;[20-30[;Tree;Esp_146;Funtumia elastica;Apocynaceae;0;0;0;1
Systematic;PSN14863;P515;YSF;Yes;No;20.00;12.45;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN14865;P515;YSF;No;No;34.00;25.19;[20-30[;Tree;Esp_081;cola caricaefolia;Sterculiaceae;0;0;0;1
Systematic;PSN14866;P515;YSF;No;No;20.00;21.72;[20-30[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN14868;P515;YSF;No;No;31.00;26.78;[20-30[;Tree;Esp_081;cola caricaefolia;Sterculiaceae;0;0;0;1
Systematic;PSN14870;P515;YSF;No;No;10.00;18.03;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14871;P515;YSF;No;No;7.00;12.29;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14873;P515;YSF;No;No;43.00;50.32;[50-60[;Tree;Esp_018;Albizia adianthifolia;Mimosaceae;0;0;0;1
Systematic;PSN14874;P515;YSF;No;No;50.00;97.13;[70-more[;Tree;Esp_132;Eribroma oblongum;Sterculiaceae;0;0;0;1
Systematic;PSN14875;P515;YSF;Yes;No;10.00;11.88;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN14877;P515;YSF;No;No;14.00;26.37;[20-30[;Tree;Esp_150;Garcinia punctata;Clusiaceae;0;0;0;1
Systematic;PSN14881;P481;OSF;Yes;No;39.00;35.99;[30-40[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN14883;P481;OSF;No;No;38.00;30.41;[30-40[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Systematic;PSN14884;P481;OSF;Yes;No;16.00;14.49;[10-20[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
